button_pressed,high_stakes,initial_points,multiplier,no_bonus,points,responses,rt,states,stimulus,time_elapsed,times,trial_type,pid
,False,18.0,1.0,False,4.0,,,"[u'F,E,C:B,A:D', u'F,E:B,A:D,C', u'F:B,A:D,C,E', u'F:B:D,C,E,A', u'F::D,C,E,A,B', u':F:D,C,E,A,B', u'B:F:D,C,E,A', u'B,A:F:D,C,E', u'B,A:F,E:D,C', u'B,A,C:F,E:D', u'B,A,C:F,E,D:', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,452538,"[9295, 10717, 12005, 13999, 14859, 16139, 17123, 18140, 19087, 20110, 20963, 21868, 22963, 24447]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F,E:A,C:D,B', u'F,E:A:D,B,C', u'F,E::D,B,C,A', u'F::D,B,C,A,E', u':F:D,B,C,A,E', u':F,E:D,B,C,A', u'A:F,E:D,B,C', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,476450,"[7497, 8217, 8975, 10186, 11631, 12491, 13742, 14483, 15234, 16054, 16978, 17717, 19704, 21110, 22524]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u'E:C:F,B,A,D', u'E,D:C:F,B,A', u'E,D,A:C:F,B', u'E,D,A,B:C:F', u'E,D,A,B,C::F', u'E,D,A,B,C:F:', u'E,D,A,B:F:C', u'E,D,A:F:C,B', u'E,D:F:C,B,A', u'E:F:C,B,A,D', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,494666,"[2863, 3762, 5074, 6175, 6957, 8028, 8834, 9568, 10583, 11694, 12718, 13350, 14099, 15124, 16147, 17350]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u'E,B:A,D:F,C', u'E,B,C:A,D:F', u'E,B,C,D:A:F', u'E,B,C,D,A::F', u'E,B,C,D,A:F:', u'E,B,C,D:F:A', u'E,B,C:F:A,D', u'E,B:F:A,D,C', u'E:F:A,D,C,B', u':F,E:A,D,C,B', u'B:F,E:A,D,C', u'B,C:F,E:A,D', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,513001,"[2596, 4276, 5408, 6221, 7057, 7830, 8621, 9776, 10692, 12568, 13404, 14240, 15356, 16395, 17537]",blockworld,27
,False,17.0,1.0,False,5.0,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F:B:A,C,D,E', u'F::A,C,D,E,B', u':F:A,C,D,E,B', u'B:F:A,C,D,E', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,537277,"[8688, 9431, 12744, 13847, 15409, 16191, 17434, 18449, 19364, 20291, 21746, 23287]",blockworld,27
,False,24.0,1.0,False,4.0,,,"[u'F,B:D,A,C,E:', u'F,B:D,A,C:E', u'F,B:D,A:E,C', u'F:D,A:E,C,B', u'F:D:E,C,B,A', u'F::E,C,B,A,D', u':F:E,C,B,A,D', u'D:F:E,C,B,A', u'D,A:F:E,C,B', u'D,A,B:F:E,C', u'D,A,B,C:F:E', u'D,A,B,C:F,E:', u'D,A,B:F,E:C', u'D,A:F,E:C,B', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,669862,"[100943, 105919, 107624, 108483, 111108, 114865, 116085, 117242, 118328, 119462, 120866, 122094, 123164, 124796, 125922, 126788, 128008, 129140, 130242, 131718]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F:C:E,D,A,B', u'F::E,D,A,B,C', u':F:E,D,A,B,C', u'C:F:E,D,A,B', u'C,B:F:E,D,A', u'C,B,A:F:E,D', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,687803,"[3457, 4231, 5191, 6253, 7089, 7839, 8614, 9332, 10347, 11216, 12122, 12754, 13622, 14700, 15716, 16880]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u'D,B:A:F,C,E', u'D,B,E:A:F,C', u'D,B,E,C:A:F', u'D,B,E,C,A::F', u'D,B,E,C,A:F:', u'D,B,E,C:F:A', u'D,B,E:F:A,C', u'D,B:F,E:A,C', u'D:F,E:A,C,B', u':F,E,D:A,C,B', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,703084,"[2793, 3699, 4598, 5597, 6458, 7294, 8599, 9498, 10614, 11270, 12129, 13302, 14584]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u'D:B,A:F,E,C', u'D,C:B,A:F,E', u'D,C,E:B,A:F', u'D,C,E,A:B:F', u'D,C,E,A,B::F', u'D,C,E,A,B:F:', u'D,C,E,A:F:B', u'D,C,E:F:B,A', u'D,C:F,E:B,A', u'D:F,E:B,A,C', u':F,E,D:B,A,C', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,719281,"[3811, 4896, 5724, 6606, 7343, 8154, 8834, 9561, 10460, 11475, 12115, 12905, 14179, 15326]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u':B,D,C,A:F,E', u'A:B,D,C:F,E', u'A,C:B,D:F,E', u'A,C,D:B:F,E', u'A,C,D,B::F,E', u'A,C,D,B,E::F', u'A,C,D,B,E:F:', u'A,C,D,B:F,E:', u'A,C,D:F,E:B', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,734776,"[3584, 4121, 4662, 5690, 6575, 7318, 8160, 8826, 9615, 10582, 11536, 12951]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u'D,E::F,C,B,A', u'D,E,A::F,C,B', u'D,E,A,B::F,C', u'D,E,A,B:C:F', u'D,E,A,B,C::F', u'D,E,A,B,C:F:', u'D,E,A,B:F:C', u'D,E,A:F:C,B', u'D,E:F:C,B,A', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,750286,"[2560, 3177, 4013, 5208, 5950, 6771, 7404, 8192, 9646, 10497, 11028, 11725, 12661, 13583, 14715]",blockworld,27
,False,21.0,1.0,False,2.0,,,"[u'E:D,A,B,C:F', u'E,C:D,A,B:F', u'E,C,B:D,A:F', u'E,C,B,A:D:F', u'E,C,B,A,D::F', u'E,C,B,A,D:F:', u'E,C,B,A:F:D', u'E,C,B:F:D,A', u'E,C:F:D,A,B', u'E:F:D,A,B,C', u':F,E:D,A,B,C', u'C:F,E:D,A,B', u'C,B:F,E:D,A', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,774976,"[4464, 5135, 5949, 7315, 8057, 9253, 10872, 12629, 13635, 14511, 15503, 16364, 17348, 18254, 19238, 20232, 21266, 22614, 24075]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u'F,C,A,B::E,D', u'F,C,A::E,D,B', u'F,C::E,D,B,A', u'F::E,D,B,A,C', u':F:E,D,B,A,C', u'C:F:E,D,B,A', u'C,A:F:E,D,B', u'C,A,B:F:E,D', u'C,A,B,D:F:E', u'C,A,B,D:F,E:', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,790649,"[2064, 2814, 3880, 4744, 5613, 6408, 7253, 8105, 8957, 9629, 10315, 10987, 11871, 12543, 13457, 14832]",blockworld,27
,False,20.0,1.0,False,6.0,,,"[u'F,C:A,D:E,B', u'F,C:A:E,B,D', u'F:A:E,B,D,C', u'F::E,B,D,C,A', u':F:E,B,D,C,A', u'A:F:E,B,D,C', u'A,C:F:E,B,D', u'A,C,D:F:E,B', u'A,C,D,B:F:E', u'A,C,D,B:F,E:', u'A,C,D:F,E:B', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,814021,"[8780, 9805, 10703, 11695, 12734, 13766, 14749, 15859, 16859, 17695, 18602, 19501, 20532, 21813]",blockworld,27
,False,22.0,1.0,False,3.0,,,"[u':B,D,A,C,E:F', u'E:B,D,A,C:F', u'E,C:B,D,A:F', u'E,C,A:B,D:F', u'E,C,A,D:B:F', u'E,C,A,D,B::F', u'E,C,A,D,B:F:', u'E,C,A,D:F:B', u'E,C,A:F:B,D', u'E,C:F:B,D,A', u'E:F:B,D,A,C', u':F,E:B,D,A,C', u'C:F,E:B,D,A', u'C,A:F,E:B,D', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,853397,"[22418, 23301, 24099, 24895, 25817, 26707, 27645, 28597, 29395, 30348, 31215, 32066, 32964, 33739, 34613, 35605, 36520, 37365, 38560]",blockworld,27
,False,22.0,1.0,False,5.0,,,"[u'E,A:B,C:F,D', u'E,A,C:B:F,D', u'E,A,C,B::F,D', u'E,A,C,B,D::F', u'E,A,C,B,D:F:', u'E,A,C,B:F:D', u'E,A,C:F:D,B', u'E,A:F:D,B,C', u'E:F:D,B,C,A', u':F,E:D,B,C,A', u'A:F,E:D,B,C', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,876018,"[5217, 5959, 6779, 7671, 8553, 9451, 10373, 11295, 12192, 13265, 13952, 15577, 16689, 17951, 19000, 20053, 21631]",blockworld,27
,False,20.0,1.0,False,4.0,,,"[u'F,B,A,D:C:E', u'F,B,A:C:E,D', u'F,B:C:E,D,A', u'F:C:E,D,A,B', u'F::E,D,A,B,C', u':F:E,D,A,B,C', u'C:F:E,D,A,B', u'C,B:F:E,D,A', u'C,B,A:F:E,D', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,900139,"[8091, 8895, 9973, 11161, 12107, 13123, 14513, 15592, 16693, 17567, 18562, 19396, 20396, 21327, 22289, 23428]",blockworld,27
,False,22.0,1.0,False,2.0,,,"[u'F:D,B,A,C:E', u'F:D,B,A:E,C', u'F:D,B:E,C,A', u'F:D:E,C,A,B', u'F::E,C,A,B,D', u':F:E,C,A,B,D', u'D:F:E,C,A,B', u'D,B:F:E,C,A', u'D,B,A:F:E,C', u'D,B,A,C:F:E', u'D,B,A,C:F,E:', u'D,B,A:F,E:C', u'D,B:F,E:C,A', u'D:F,E:C,A,B', u':F,E,D:C,A,B', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,926103,"[6097, 6761, 7692, 9417, 10223, 11380, 12479, 13347, 14449, 15309, 16191, 16996, 17926, 18950, 20029, 20974, 22083, 22952, 23989, 25083]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u':D,A,C,E:F,B', u'E:D,A,C:F,B', u'E,C:D,A:F,B', u'E,C,A:D:F,B', u'E,C,A,B:D:F', u'E,C,A,B,D::F', u'E,C,A,B,D:F:', u'E,C,A,B:F:D', u'E,C,A:F:D,B', u'E,C:F:D,B,A', u'E:F:D,B,A,C', u':F,E:D,B,A,C', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,946596,"[2959, 3520, 4160, 5106, 5943, 6676, 7466, 8192, 8927, 9965, 10770, 11676, 12372, 13144, 14028, 14771, 15599, 16572, 17386, 18521, 19623]",blockworld,27
,False,24.0,1.0,False,9.0,,,"[u'D,B:A,C,E,F:', u'D,B:A,C,E:F', u'D,B:A,C:F,E', u'D,B,C:A:F,E', u'D,B,C,A::F,E', u'D,B,C,A,E::F', u'D,B,C,A,E:F:', u'D,B,C,A:F,E:', u'D,B,C:F,E:A', u'D,B:F,E:A,C', u'D:F,E:A,C,B', u':F,E,D:A,C,B', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,988375,"[15707, 16543, 26648, 27435, 29155, 29882, 32181, 34226, 35071, 36164, 37063, 37837, 38774, 39797, 40900]",blockworld,27
,False,0.0,0.0,True,0.0,,,"[u'F,C,D,A:B:E', u'F,C,D,A::E,B', u'F,C,D::E,B,A', u'F,C::E,B,A,D', u'F::E,B,A,D,C', u':F:E,B,A,D,C', u'C:F:E,B,A,D', u'C,D:F:E,B,A', u'C,D,A:F:E,B', u'C,D,A,B:F:E', u'C,D,A,B:F,E:', u'C,D,A:F,E:B', u'C,D:F,E,A:B', u'C,D:F,E:B,A', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,1011817,"[6543, 7419, 8279, 9370, 10161, 10905, 11451, 12152, 12942, 13653, 14227, 15006, 16029, 16825, 19452, 20107, 20973, 22334]",blockworld,27
,False,17.0,1.0,False,4.0,,,"[u'D:B,C:F,E,A', u'D,C:B:F,E,A', u'D,C,B::F,E,A', u'D,C,B,A::F,E', u'D,C,B,A,E::F', u'D,C,B,A,E:F:', u'D,C,B,A:F,E:', u'D,C,B:F,E:A', u'D,C:F,E:A,B', u'D:F,E:A,B,C', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,1027928,"[3668, 4480, 5370, 6558, 7387, 8480, 9278, 10198, 11136, 12090, 12840, 13863, 15286]",blockworld,27
,False,6.0,1.0,False,0.0,,,"[u'A,C::B', u'A,C:B:', u'A:B,C:', u':B,C,A:', u'A:B,C:', u'A,C:B:', u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,45803,"[3294, 5145, 6950, 14005, 17262, 18231, 19765, 21703, 23407]",blockworld,8
,False,0.0,0.0,True,0.0,,,"[u':A,B,D:C', u':A,B:C,D', u':A:C,D,B', u'A::C,D,B', u'A,B::C,D', u'A,B,D::C', u'A,B,D:C:', u'A,B,D::C', u'A,B:D:C', u'A,B:D,C:', u'A:D,C,B:', u':D,C,B,A:']",,74394,"[5780, 8868, 10124, 14202, 16635, 17917, 21427, 23180, 24406, 26148, 27516]",blockworld,8
,False,22.0,1.0,False,9.0,,,"[u'E,C:B,A:D', u'E,C:B:D,A', u'E,C::D,A,B', u'E::D,A,B,C', u':E:D,A,B,C', u'C:E:D,A,B', u'C,B:E:D,A', u'C,B,A:E:D', u'C,B,A:E,D:', u'C,B:E,D:A', u'C:E,D:A,B', u':E,D,C:A,B', u':E,D,C,B:A', u':E,D,C,B,A:']",,108443,"[8887, 9975, 11023, 12439, 16313, 18199, 19578, 21064, 22551, 25600, 27166, 28879, 30583]",blockworld,8
,False,20.0,1.0,False,7.0,,,"[u'F,C,E:A:D,B', u'F,C:A:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,215114,"[13385, 14552, 16231, 17768, 19638, 21030, 22520, 26035, 27367, 36638, 38318, 40086, 41838]",blockworld,8
,False,17.0,1.0,False,3.0,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u':F,E,D,B:A,C', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,248345,"[9086, 10024, 11023, 12256, 13624, 14695, 16576, 21032, 22192, 23730, 27249, 28233, 30535, 32250]",blockworld,8
,False,22.0,1.0,False,5.0,,,"[u'F,D:B,C:E,A', u'F,D:B:E,A,C', u'F,D::E,A,C,B', u'F::E,A,C,B,D', u':F:E,A,C,B,D', u'D:F:E,A,C,B', u'D:F,B:E,A,C', u'D,C:F,B:E,A', u'D,C,B:F:E,A', u'D,C,B,A:F:E', u'D,C,B,A:F,E:', u'D,C,B:F,E:A', u'D,C:F,E:A,B', u'D:F,E:A,B,C', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,279204,"[4066, 5250, 6337, 7643, 9981, 14204, 15466, 16530, 18202, 19378, 20789, 21909, 23635, 24906, 26379, 27340, 30031]",blockworld,8
,False,0.0,0.0,True,0.0,,,"[u'F,E,C:B,A:D', u'F,E,C:B:D,A', u'F,E:B:D,A,C', u'F:B:D,A,C,E', u'F::D,A,C,E,B', u':F:D,A,C,E,B', u'B:F:D,A,C,E', u'B:F,E:D,A,C', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,317713,"[17691, 18858, 19987, 21310, 22890, 26129, 28331, 29539, 30574, 32009, 33295, 35139, 36258, 37604]",blockworld,8
,False,16.0,1.0,False,0.0,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A,E:F:D', u'C,B,A,E:F,D:', u'C,B,A:F,D,E:', u'C,B:F,D,E:A', u'C:F,D,E,B:A', u'C:F,D,E:A,B', u':F,D,E,C:A,B', u':F,D,E,C,B:A', u':F,D,E,C,B,A:', u':F,D,E,C,B:A', u':F,D,E,C:A,B', u':F,D,E:A,B,C', u':F,D:A,B,C,E', u'D:F:A,B,C,E', u'D:F,E:A,B,C', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,371083,"[2884, 3869, 5081, 6109, 7864, 8638, 9569, 10372, 11445, 13029, 14453, 15756, 16788, 17836, 18843, 20190, 25424, 26588, 27357, 28148, 29479, 31882, 46852, 47869, 49101, 51734]",blockworld,8
,False,20.0,1.0,False,6.0,,,"[u'E,B:A,D:F,C', u'E,B,D:A:F,C', u'E,B,D,C:A:F', u'E,B,D,C,A::F', u'E,B,D,C,A:F:', u'E,B,D,C:F:A', u'E,B,D:F:A,C', u'E,B:F:A,C,D', u'E:F:A,C,D,B', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,403545,"[8855, 10157, 12596, 13757, 17302, 18548, 19424, 20645, 21924, 23277, 25804, 26822, 28328, 31556]",blockworld,8
,False,0.0,0.0,True,0.0,,,"[u'E:C,A,D:F,B', u'E,D:C,A:F,B', u'E,D,A:C:F,B', u'E,D,A,B:C:F', u'E,D,A,B,C::F', u'E,D,A,B,C:F:', u'E,D,A,B:F:C', u'E,D,A:F:C,B', u'E,D:F:C,B,A', u'E:F:C,B,A,D', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,448282,"[23527, 25430, 26366, 27934, 29393, 31006, 32026, 32883, 34807, 35983, 37085, 37932, 39416, 41054, 42473, 43775]",blockworld,8
,False,0.0,0.0,True,0.0,,,"[u'F:D,A,B,C:E', u'F:D,A,B:E,C', u'F:D,A:E,C,B', u'F:D:E,C,B,A', u'F::E,C,B,A,D', u':F:E,C,B,A,D', u'D:F:E,C,B,A', u'D,A:F:E,C,B', u'D,A,B:F:E,C', u'D,A,B,C:F:E', u'D,A,B,C:F,E:', u'D,A,B:F,E:C', u'D,A:F,E:C,B', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,476986,"[6151, 6936, 7871, 8939, 10569, 12246, 13443, 14243, 15143, 16167, 18183, 19657, 20919, 22175, 22979, 24055, 25424, 26487, 27832]",blockworld,8
,False,24.0,1.0,False,4.0,,,"[u'E,D::F,C,A,B', u'E::F,C,A,B,D', u'::F,C,A,B,D,E', u':E:F,C,A,B,D', u'D:E:F,C,A,B', u'D:E,B:F,C,A', u'D,A:E,B:F,C', u'D,A,B:E:F,C', u'D,A,B,C:E:F', u'D,A,B,C,E::F', u'D,A,B,C,E:F:', u'D,A,B,C:F,E:', u'D,A,B:F,E:C', u'D,A:F,E:C,B', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,509268,"[7345, 8696, 11499, 12331, 13395, 14498, 15545, 16822, 17953, 18891, 21386, 22146, 22818, 23762, 24834, 25726, 26845, 27770, 29044, 30355]",blockworld,8
,False,0.0,0.0,True,0.0,,,"[u'F:B,D,A,C,E:', u'F:B,D,A,C:E', u'F:B,D,A:E,C', u'F:B,D:E,C,A', u'F:B:E,C,A,D', u'F::E,C,A,D,B', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B,D:F:E,C,A', u'B,D,A:F:E,C', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E,C:', u'B,D:F,E,C:A', u'B:F,E,C,D:A', u':F,E,C,D,B:A', u':F,E,C,D,B,A:', u':F,E,C,D,B:A', u':F,E,C,D:A,B', u':F,E,C:A,B,D', u':F,E:A,B,D,C', u'C:F,E:A,B,D', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,556083,"[5788, 6828, 7470, 8397, 9427, 10146, 13811, 14628, 15527, 19387, 20610, 22731, 23626, 24929, 26757, 28243, 33275, 34394, 34948, 35691, 41118, 41907, 43282, 44252, 45763]",blockworld,8
,False,0.0,0.0,True,0.0,,,"[u'F,E,A:B,C:D', u'F,E:B,C:D,A', u'F,E:B:D,A,C', u'F,E::D,A,C,B', u'F::D,A,C,B,E', u':F:D,A,C,B,E', u':F,E:D,A,C,B', u'B:F,E:D,A,C', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,593932,"[7458, 11367, 14912, 19176, 20440, 22024, 23536, 27471, 28509, 31056, 32281, 33480, 34927, 36872]",blockworld,8
,False,0.0,0.0,True,0.0,,,"[u'E:D,B,A,C:F', u':D,B,A,C,E:F', u':D,B,A,C:F,E', u'C:D,B,A:F,E', u'C,E:D,B,A:F', u'C,E,A:D,B:F', u'C,E,A,B:D:F', u'C,E,A,B,D::F', u'C,E,A,B,D:F:', u'C,E,A,B:F:D', u'C,E,A:F:D,B', u'C,E:F:D,B,A', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,641882,"[13210, 16538, 20146, 24170, 25187, 26012, 27533, 28731, 29732, 30522, 31306, 32194, 36010, 36978, 38178, 39058, 39994, 42746, 44348, 45569, 47177]",blockworld,8
,False,0.0,0.0,True,0.0,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F,E:A,C:D,B', u'F,E:A:D,B,C', u'F,E::D,B,C,A', u'F::D,B,C,A,E', u':F:D,B,C,A,E', u':F,E:D,B,C,A', u'A:F,E:D,B,C', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,671563,"[8213, 10437, 11581, 12924, 14965, 15805, 17149, 18275, 21172, 22600, 23724, 24660, 25644, 27246, 28652]",blockworld,8
,False,0.0,0.0,True,0.0,,,"[u'E:B:F,C,D,A', u':B,E:F,C,D,A', u'E:B:F,C,D,A', u'E,B::F,C,D,A', u'E,B,A::F,C,D', u'E,B,A,D::F,C', u'E,B,A,D,C::F', u'E,B,A,D,C:F:', u'E,B,A,D:F:C', u'E,B,A:F:C,D', u'E,B:F:C,D,A', u'E:F:C,D,A,B', u':F,E:C,D,A,B', u'B:F,E:C,D,A', u'B,A:F,E:C,D', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,719217,"[6717, 26472, 27385, 29750, 31036, 33132, 33932, 35004, 35785, 36547, 37556, 38571, 39301, 40001, 40927, 43110, 44277, 45516, 46564]",blockworld,8
,False,20.0,1.0,False,4.0,,,"[u'E:C:F,B,A,D', u'E,C::F,B,A,D', u'E,C,D::F,B,A', u'E,C,D,A::F,B', u'E,C,D,A,B::F', u'E,C,D,A,B:F:', u'E,C,D,A:F:B', u'E,C,D:F:B,A', u'E,C:F:B,A,D', u'E:F:B,A,D,C', u':F,E:B,A,D,C', u'C:F,E:B,A,D', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,743641,"[4651, 6755, 8485, 9534, 10802, 12123, 13171, 14178, 15221, 16122, 17925, 18684, 19702, 20830, 22029, 23267]",blockworld,8
