button_pressed,responses,rt,states,stimulus,time_elapsed,times,trial_type,pid
,,,"[u'E:C:F,B,A,D', u'E,C::F,B,A,D', u'E,C,D::F,B,A', u'E,C,D,A::F,B', u'E,C,D,A,B::F', u'E,C,D,A,B,F::', u'E,C,D,A,B::F', u'E,C,D,A::F,B', u'E,C,D:A:F,B', u'E,C,D:A,B:F', u'E,C:A,B:F,D', u'E:A,B,C:F,D', u'E,C:A,B:F,D', u'E,C,B:A:F,D', u'E,C,B,D:A:F', u'E,C,B,D,A::F', u'E,C,B,D,A:F:', u'E,C,B,D:F:A', u'E,C,B:F:A,D', u'E,C:F:A,D,B', u'E:F:A,D,B,C', u':F,E:A,D,B,C', u'C:F,E:A,D,B', u'C,B:F,E:A,D', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,127374,"[31929, 34920, 35689, 37193, 38370, 40593, 41425, 42217, 42848, 44221, 45025, 46785, 47336, 48761, 50705, 51633, 54097, 56217, 56945, 58484, 59209, 62081, 62872, 64200, 65161, 66593, 67706, 69049]",blockworld,33
,,,"[u'F,C,B,A::D,E', u'F,C,B::D,E,A', u'F,C::D,E,A,B', u'F::D,E,A,B,C', u':F:D,E,A,B,C', u'C:F:D,E,A,B', u'C,B:F:D,E,A', u'C,B,A:F:D,E', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,180238,"[37745, 39450, 40667, 41586, 43361, 44195, 44843, 45610, 46946, 48498, 49202, 49963, 50675, 52227]",blockworld,33
,,,"[u'F,E,A:B,C:D', u'F,E:B,C:D,A', u'F:B,C:D,A,E', u'F:B:D,A,E,C', u'F::D,A,E,C,B', u':F:D,A,E,C,B', u'B:F:D,A,E,C', u'B,C:F:D,A,E', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,201792,"[2524, 4881, 5833, 7041, 7785, 10947, 11803, 12497, 15088, 16024, 16976, 18456, 19280, 20752]",blockworld,33
,,,"[u'F,E,C:B,A:D', u'F,E,C:B:D,A', u'F,E:B:D,A,C', u'F:B:D,A,C,E', u'F::D,A,C,E,B', u':F:D,A,C,E,B', u'B:F:D,A,C,E', u'B:F,E:D,A,C', u'B,C:F,E:D,A', u'B,C,A:F,E:D', u'B,C,A:F,E,D:', u'B,C:F,E,D:A', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,223358,"[2001, 2679, 3446, 4302, 5104, 8878, 9962, 10982, 11686, 12536, 14398, 16198, 18079, 19774, 20758]",blockworld,33
,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F:C:E,D,A,B', u'F::E,D,A,B,C', u'::E,D,A,B,C,F', u':F:E,D,A,B,C', u'C:F:E,D,A,B', u'C,B:F:E,D,A', u'C,B,A:F:E,D', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,241942,"[1611, 2315, 3026, 3906, 4578, 6139, 8069, 9374, 10210, 10947, 11755, 13210, 14531, 15290, 16042, 16891, 18042]",blockworld,33
,,,"[u'F,C,E:A:D,B', u'F,C:A:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,261086,"[1300, 2011, 2876, 3643, 5026, 7605, 8382, 10228, 11115, 12836, 13571, 14340, 16044, 18171]",blockworld,33
,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F,E:A,C:D,B', u'F,E,B:A,C:D', u'F,E,B,C:A:D', u'F,E,B,C,A::D', u'F,E,B,C,A,D::', u'F,E,B,C,A::D', u'F,E,B,C::D,A', u'F,E,B:C:D,A', u'F,E:C:D,A,B', u'F,E::D,A,B,C', u'F::D,A,B,C,E', u':F:D,A,B,C,E', u':F,E:D,A,B,C', u'C:F,E:D,A,B', u'C,B:F,E:D,A', u'C,B,A:F,E:D', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,293462,"[7289, 7897, 9281, 9889, 10897, 12129, 14017, 16370, 17329, 18153, 18920, 20041, 20984, 22064, 23553, 24315, 25049, 25888, 26529, 27377, 28273, 29018, 30513, 31744]",blockworld,33
,,,"[u'E,B:A,D:F,C', u'E,B,C:A,D:F', u'E,B,C,D:A:F', u'E,B,C,D,A::F', u'E,B,C,D,A:F:', u'E,B,C,D:F:A', u'E,B,C:F:A,D', u'E,B:F:A,D,C', u'E:F:A,D,C,B', u':F,E:A,D,C,B', u'B:F,E:A,D,C', u'B,C:F,E:A,D', u'B,C:F,E,D:A', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,359983,"[52530, 53283, 54515, 55458, 57788, 58571, 59178, 59939, 60763, 62076, 62685, 63267, 63882, 64882, 65778]",blockworld,33
,,,"[u'E:B:F,C,D,A', u'E,A:B:F,C,D', u'E,A,D:B:F,C', u'E,A,D,C:B:F', u'E,A,D,C,B::F', u'E,A,D,C,B:F:', u'E,A,D,C:F:B', u'E,A,D:F:B,C', u'E,A:F:B,C,D', u'E:F:B,C,D,A', u':F,E:B,C,D,A', u'A:F,E:B,C,D', u'A:F,E,D:B,C', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,615808,"[214459, 215147, 216145, 217153, 217936, 246953, 248041, 248761, 249991, 250760, 251650, 252201, 252880, 253797, 255241]",blockworld,33
,,,"[u'F,C,D,A:B:E', u'F,C,D,A::E,B', u'F,C,D::E,B,A', u'F,C::E,B,A,D', u'F::E,B,A,D,C', u':F:E,B,A,D,C', u'C:F:E,B,A,D', u'C,D:F:E,B,A', u'C,D,A:F:E,B', u'C,D,A,B:F:E', u'C,D,A,B:F,E:', u'C,D,A:F,E:B', u'C,D:F,E:B,A', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,752387,"[2025, 6746, 7322, 11801, 12547, 26443, 27426, 28010, 28771, 29404, 123700, 124565, 125211, 126251, 127277, 128043, 130251]",blockworld,33
,,,"[u'E:D,B,A,C:F', u'E,C:D,B,A:F', u'E,C,A:D,B:F', u'E,C,A,B:D:F', u'E,C,A,B,D::F', u'E,C,A,B,D:F:', u'E,C,A,B:F:D', u'E,C,A:F:D,B', u'E,C:F:D,B,A', u'E:F:D,B,A,C', u':F,E:D,B,A,C', u'C:F,E:D,B,A', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,771595,"[1482, 1955, 3050, 4035, 5324, 7490, 8610, 9226, 9771, 10370, 11859, 12466, 13107, 13754, 14803, 15516, 16179, 16739, 17522, 18553]",blockworld,33
,,,"[u'F,D:B,C:E,A', u'F,D,A:B,C:E', u'F,D,A:B:E,C', u'F,D:B:E,C,A', u'F:B:E,C,A,D', u'F::E,C,A,D,B', u'::E,C,A,D,B,F', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B,D:F:E,C,A', u'B,D,A:F:E,C', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E:C,A,D', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,1058356,"[269250, 270010, 270601, 271754, 272489, 273121, 274291, 275164, 276114, 276572, 277265, 277995, 279075, 279683, 280218, 281034, 281834, 282586, 283891, 284546, 285658]",blockworld,33
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E:B,D:A,C', u'F,E:B:A,C,D', u'F,E::A,C,D,B', u'F:E:A,C,D,B', u'F::A,C,D,B,E', u':F:A,C,D,B,E', u':F,E:A,C,D,B', u'B:F,E:A,C,D', u'B:F,E,D:A,C', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,1153149,"[81387, 81906, 82361, 83594, 84484, 85537, 87562, 88457, 89188, 89762, 91866, 92898, 93866]",blockworld,33
,,,"[u'F:D,A,B,C:E', u'F:D,A,B:E,C', u'F:D,A:E,C,B', u'F:D:E,C,B,A', u'F::E,C,B,A,D', u':F:E,C,B,A,D', u'D:F:E,C,B,A', u'D,A:F:E,C,B', u'D,A,B:F:E,C', u'D,A,B,C:F:E', u'D,A,B,C:F,E:', u'D,A,B:F,E:C', u'D,A:F,E:C,B', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,1211917,"[36417, 37057, 37721, 38642, 39649, 42690, 43866, 45307, 46378, 47259, 48378, 49521, 50602, 51538, 52729, 54578, 55769, 57218, 58026]",blockworld,33
,,,"[u'E:C,A,D:F,B', u'E:C,A:F,B,D', u'E:C:F,B,D,A', u'E::F,B,D,A,C', u':E:F,B,D,A,C', u'C:E:F,B,D,A', u'C,A:E:F,B,D', u'C,A,D:E:F,B', u'C,A,D,B:E:F', u'C,A,D,B,E::F', u'C,A,D,B,E:F:', u'C,A,D,B:F,E:', u'C,A,D:F,E:B', u'C,A:F,E,D:B', u'C:F,E,D:B,A', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,1233262,"[1634, 2434, 3307, 4033, 5650, 6435, 7187, 8913, 10473, 11202, 12242, 13530, 14330, 17282, 18170, 18826, 19665, 20697]",blockworld,33
,,,"[u'F:B,D,A,C,E:', u'F:B,D,A,C:E', u'F:B,D,A:E,C', u'F:B,D:E,C,A', u'F:B:E,C,A,D', u'F::E,C,A,D,B', u'::E,C,A,D,B,F', u':F:E,C,A,D,B', u'B:F:E,C,A,D', u'B:F,D:E,C,A', u'B,D:F:E,C,A', u'B,D,A:F:E,C', u'B,D,A,C:F:E', u'B,D,A,C:F,E:', u'B,D,A:F,E:C', u'B,D:F,E:C,A', u'B:F,E,D:C,A', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,1253940,"[1656, 2241, 3736, 4249, 5009, 5921, 7073, 8650, 9226, 10091, 10810, 11570, 12289, 13898, 14841, 15416, 16360, 17025, 18065, 19049, 19953]",blockworld,33
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,24985,"[3025, 4158, 4930]",blockworld,42
,,,"[u':B:D,A,C', u'B::D,A,C', u'B,C::D,A', u'B,C,A::D', u'B,C,A:D:', u'B,C:D:A', u'B:D:A,C', u'B:D,C:A', u':D,C,B:A', u':D,C,B,A:']",,43141,"[9316, 11110, 12305, 13243, 14123, 14931, 15886, 16608, 17452]",blockworld,42
,,,"[u'E,C:B,A:D', u'E:B,A:D,C', u'E:B:D,C,A', u'E::D,C,A,B', u':E:D,C,A,B', u'B:E:D,C,A', u'B,A:E:D,C', u'B,A,C:E:D', u'B,A,C:E,D:', u'B,A:E,D,C:', u'B:E,D,C:A', u':E,D,C,B:A', u':E,D,C,B,A:']",,67954,"[11686, 14474, 15402, 16175, 18254, 19090, 19961, 20760, 21497, 22406, 23193, 24053]",blockworld,42
,,,"[u'E,B:A,D:F,C', u'E:A,D:F,C,B', u'E:A:F,C,B,D', u':A:F,C,B,D,E', u'A::F,C,B,D,E', u'A:E:F,C,B,D', u'A:E,D:F,C,B', u'A,B:E,D:F,C', u'A,B,C:E,D:F', u'A,B,C,D:E:F', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,97333,"[10059, 16000, 16996, 17890, 19316, 20222, 20998, 21814, 22642, 24121, 24870, 25649, 26392, 26999, 27710, 28589]",blockworld,42
,,,"[u'F,E,A:B,C:D', u'F,E:B,C,A:D', u'F,E,D:B,C,A:', u'F,E,D:B,C:A', u'F,E,D,C:B:A', u'F,E,D,C::A,B', u'F,E,D::A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,120730,"[11696, 12738, 13434, 14228, 15215, 16871, 17539, 18576, 19335, 19970, 20510, 21067, 21795, 22644]",blockworld,42
,,,"[u'F,E,C:B,A:D', u'F,E:B,A:D,C', u'F,E,A:B:D,C', u'F,E,A:B,C:D', u'F,E,A:B,C,D:', u'F,E:B,C,D:A', u'F,E,D:B,C:A', u'F,E,D,C:B:A', u'F,E,D,C::A,B', u'F,E,D::A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,143263,"[5863, 7259, 10109, 10900, 11699, 12979, 13851, 14599, 15414, 16296, 17617, 18325, 18923, 19488, 20054, 20799, 21751]",blockworld,42
,,,"[u'F:B,D,A,C,E:', u'F,E:B,D,A,C:', u'F,E,C:B,D,A:', u'F,E,C:B,D:A', u'F,E,C,D:B:A', u'F,E,C,D::A,B', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,160937,"[4716, 5384, 6079, 7378, 8140, 9068, 9805, 10768, 11814, 12457, 13091, 13582, 14039, 15261, 16733]",blockworld,42
,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F:C:E,D,A,B', u'F::E,D,A,B,C', u':F:E,D,A,B,C', u'C:F:E,D,A,B', u'C,B:F:E,D,A', u'C,B,A:F:E,D', u'C,B,A,D:F:E', u'C,B,A,D:F,E:', u'C,B,A:F,E,D:', u'C,B:F,E,D:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,177007,"[2528, 3113, 4791, 5586, 6342, 7433, 8113, 8722, 9412, 10269, 10922, 11688, 12866, 13712, 14524, 15369]",blockworld,42
,,,"[u'F,C,B,A::D,E', u'F,C,B:A:D,E', u'F,C:A,B:D,E', u'F:A,B,C:D,E', u':A,B,C:D,E,F', u':A,B:D,E,F,C', u':A:D,E,F,C,B', u'A::D,E,F,C,B', u'A,B::D,E,F,C', u'A,B,C::D,E,F', u'A,B,C:F:D,E', u'A,B,C:F,E:D', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,196179,"[5116, 5662, 6255, 7172, 9137, 9896, 11934, 12681, 13530, 15468, 16020, 16675, 17142, 17739, 18524]",blockworld,42
,,,"[u'E:C,A,D:F,B', u'E:C,A,D,B:F', u'E,F:C,A,D,B:', u'E,F:C,A,D:B', u'E,F,D:C,A:B', u'E,F,D:C:B,A', u'E,F,D::B,A,C', u'E,F::B,A,C,D', u'E:F:B,A,C,D', u':F,E:B,A,C,D', u':F,E,D:B,A,C', u':F,E,D,C:B,A', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,214628,"[5856, 7394, 8420, 9257, 10041, 10990, 11661, 12298, 13006, 13757, 14368, 15636, 16466, 17386]",blockworld,42
,,,"[u'E:C:F,B,A,D', u':C,E:F,B,A,D', u'D:C,E:F,B,A', u'D,A:C,E:F,B', u'D,A,B:C,E:F', u'D,A,B:C:F,E', u'D,A,B,C::F,E', u'D,A,B,C,E::F', u'D,A,B,C,E:F:', u'D,A,B,C:F,E:', u'D,A,B:F,E:C', u'D,A:F,E:C,B', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,242091,"[8565, 9820, 10495, 11179, 15599, 16313, 17268, 17997, 18624, 20055, 20860, 21649, 22532, 23404, 24394, 25186, 25877, 26736]",blockworld,42
,,,"[u':A,C,E,F:D,B', u'F:A,C,E:D,B', u'F:A,C:D,B,E', u'F:A:D,B,E,C', u'F::D,B,E,C,A', u':F:D,B,E,C,A', u'A:F:D,B,E,C', u'A,C:F:D,B,E', u'A,C:F,E:D,B', u'A,C,B:F,E:D', u'A,C,B:F,E,D:', u'A,C:F,E,D:B', u'A:F,E,D,C:B', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,261108,"[8323, 8935, 9623, 10355, 11052, 11925, 12615, 13360, 14375, 15121, 15826, 16506, 17258, 18241]",blockworld,42
,,,"[u'F:D,A,B,C:E', u'F:D,A,B:E,C', u'F:D,A:E,C,B', u'F:D:E,C,B,A', u'F::E,C,B,A,D', u':F:E,C,B,A,D', u'D:F:E,C,B,A', u'D,A:F:E,C,B', u'D,A,B:F:E,C', u'D,A,B,C:F:E', u'D,A,B,C:F,E:', u'D,A,B:F,E:C', u'D,A:F,E:C,B', u'D:F,E:C,B,A', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,277375,"[2004, 2482, 3067, 3910, 4616, 5295, 6099, 6825, 7466, 8522, 9125, 9789, 10534, 11328, 12164, 13080, 13881, 14612, 15535]",blockworld,42
,,,"[u'F,E:B,D,C,A:', u'F:B,D,C,A,E:', u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E,C:B,D:A', u'F,E,C,D:B:A', u'F,E,C,D::A,B', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,296946,"[2908, 7444, 8307, 9519, 10161, 10849, 11654, 12212, 13072, 13906, 14530, 15059, 15493, 15890, 16810, 18877]",blockworld,42
,,,"[u'F,C,D,A:B:E', u'F,C,D,A::E,B', u'F,C,D,A:B:E', u'F,C,D,A,B::E', u'F,C,D,A,B:E:', u'F,C,D,A:E,B:', u'F,C,D:E,B:A', u'F,C,D:E:A,B', u'F,C:E,D:A,B', u'F:E,D:A,B,C', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,319595,"[3584, 9697, 11956, 12562, 13450, 14157, 14766, 15417, 16065, 16757, 18017, 18649, 19298, 19847, 20363, 20948, 21802]",blockworld,42
,,,"[u'E:B:F,C,D,A', u'E,B::F,C,D,A', u'E,B,A::F,C,D', u'E,B,A,D::F,C', u'E,B,A,D,C::F', u'E,B,A,D,C:F:', u'E,B,A,D:F:C', u'E,B,A:F:C,D', u'E,B:F:C,D,A', u'E:F:C,D,A,B', u':F,E:C,D,A,B', u'B:F,E:C,D,A', u'B,A:F,E:C,D', u'B,A:F,E,D:C', u'B,A:F,E,D,C:', u'B:F,E,D,C:A', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,335827,"[3360, 4032, 4662, 5341, 5923, 6534, 7461, 8094, 9042, 9763, 10589, 11336, 12056, 12752, 13740, 14515, 15567]",blockworld,42
,,,"[u'E:D,B,A,C:F', u':D,B,A,C:F,E', u':D,B,A:F,E,C', u'A:D,B:F,E,C', u'A,B:D:F,E,C', u'A,B,D::F,E,C', u'A,B,D:C:F,E', u'A,B:C:F,E,D', u'A,B::F,E,D,C', u'A,B,C::F,E,D', u'A,B,C,D::F,E', u'A,B,C,D,E::F', u'A,B,C,D,E:F:', u'A,B,C,D:F:E', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,360001,"[3625, 6579, 7353, 7806, 10496, 11057, 11721, 12445, 15580, 16968, 17833, 18548, 19342, 20872, 21389, 21894, 22488, 23394]",blockworld,42
,,,"[u'F,D:B,C:E,A', u'F:B,C:E,A,D', u'F:B:E,A,D,C', u'F::E,A,D,C,B', u':F:E,A,D,C,B', u'B:F:E,A,D,C', u'B:F,C:E,A,D', u'B:F,C,D:E,A', u':F,C,D,B:E,A', u'A:F,C,D,B:E', u'A,B:F,C,D:E', u'A,B:F,C:E,D', u'A,B,C:F:E,D', u'A,B,C,D:F:E', u'A,B,C,D:F,E:', u'A,B,C:F,E,D:', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,378519,"[1871, 2606, 3337, 4410, 5200, 8013, 8526, 10250, 11402, 12206, 12795, 13352, 14049, 14737, 15211, 15749, 16330, 17667]",blockworld,42
,,,"[u'F,C,E:A:D,B', u'F,C,E:A,B:D', u'F,C,E,D:A,B:', u'F,C,E,D,B:A:', u'F,C,E,D,B::A', u'F,C,E,D::A,B', u'F,C,E:D:A,B', u'F,C:D,E:A,B', u'F:D,E:A,B,C', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,405559,"[15016, 15899, 16600, 17346, 18170, 19107, 19684, 20283, 20935, 21557, 22277, 22884, 23536, 23979, 24361, 25364, 26343]",blockworld,42
,,,"[u'A,C::B', u'A:C:B', u'A:C,B:', u':C,B,A:']",,43012,"[4317, 5786, 7185]",blockworld,39
,,,"[u':B:D,A,C', u'B::D,A,C', u'B,C::D,A', u'B,C,A::D', u'B,C,A:D:', u'B,C:D:A', u'B:D,C:A', u':D,C,B:A', u':D,C,B,A:']",,64843,"[4882, 9468, 11601, 13618, 15440, 16790, 18453, 20060]",blockworld,39
,,,"[u'E,C:B,A:D', u'E:B,A:D,C', u'E:B:D,C,A', u'E::D,C,A,B', u':E:D,C,A,B', u'B:E:D,C,A', u'B,A:E:D,C', u'B,A,C:E:D', u'B,A,C:E,D:', u'B,A:E,D,C:', u'B:E,D,C:A', u':E,D,C,B:A', u':E,D,C,B,A:']",,93173,"[4851, 9250, 10914, 12542, 14640, 16910, 18415, 20405, 21646, 23709, 25252, 26713]",blockworld,39
,,,"[u'F,B:C,A,D:E', u'F,B:C,A:E,D', u'F,B:C:E,D,A', u'F:C:E,D,A,B', u'F:C,B:E,D,A', u'F:C,B,A:E,D', u'F:C,B,A,D:E', u'F,E:C,B,A,D:', u'F,E,D:C,B,A:', u'F,E,D:C,B:A', u'F,E,D:C:A,B', u'F,E,D,C::A,B', u'F,E,D,C,B::A', u'F,E,D,C,B,A::', u'F,E,D,C,B::A', u'F,E,D,C::A,B', u'F,E,D::A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,148220,"[4362, 10888, 12237, 18223, 19547, 20852, 24977, 28681, 29886, 31034, 32337, 34118, 35903, 39101, 40750, 42283, 43489, 45310, 46768, 48567, 49931, 51003, 52236, 53690]",blockworld,39
,,,"[u':A,C,E,F:D,B', u':A,C,E:D,B,F', u':A,C:D,B,F,E', u'C:A:D,B,F,E', u'C,A::D,B,F,E', u'C,A,E::D,B,F', u'C,A,E:F:D,B', u'C,A:F,E:D,B', u'C,A,B:F,E:D', u'C,A,B:F,E,D:', u'C,A:F,E,D,B:', u'C:F,E,D,B,A:', u'C:F,E,D,B:A', u'C:F,E,D:A,B', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,184636,"[7932, 9282, 13202, 14422, 16496, 17869, 19104, 20413, 21935, 23816, 25940, 29823, 30925, 32252, 33435, 35002]",blockworld,39
,,,"[u'F:D,A,B,C:E', u'F,E:D,A,B,C:', u'F,E,C:D,A,B:', u'F,E,C,B:D,A:', u'F,E,C,B:D:A', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,216672,"[11141, 13228, 14205, 15472, 16753, 18222, 19561, 22287, 23819, 25452, 26719, 27789, 29174, 30623]",blockworld,39
,,,"[u'E:C,A,D:F,B', u'E,D:C,A:F,B', u'E,D,B:C,A:F', u'E,D,B,A:C:F', u'E,D,B,A,C::F', u'E,D,B,A,C:F:', u'E,D,B,A:F:C', u'E,D,B:F,A:C', u'E,D:F,A:C,B', u'E,D:F:C,B,A', u'E:F:C,B,A,D', u':F,E:C,B,A,D', u':F,E,D:C,B,A', u'A:F,E,D:C,B', u'A,B:F,E,D:C', u'A,B:F,E,D,C:', u'A:F,E,D,C,B:', u':F,E,D,C,B,A:']",,254512,"[5041, 9214, 10276, 14690, 16173, 18079, 19745, 20998, 25474, 26863, 28093, 29389, 30690, 32038, 33389, 34630, 36524]",blockworld,39
,,,"[u'F,E:B,D,C,A:', u'F,E:B,D,C:A', u'F,E,C:B,D:A', u'F,E,C,D:B:A', u'F,E,C,D::A,B', u'F,E,C:D:A,B', u'F,E:D:A,B,C', u'F,E::A,B,C,D', u'F:E:A,B,C,D', u'F::A,B,C,D,E', u':F:A,B,C,D,E', u':F,E:A,B,C,D', u':F,E,D:A,B,C', u':F,E,D,C:A,B', u':F,E,D,C,B:A', u':F,E,D,C,B,A:']",,281578,"[5017, 6475, 7669, 8933, 12158, 13238, 14447, 15699, 17581, 18827, 20330, 21876, 22924, 24228, 25771]",blockworld,39
